,Costs
5364,74851.0
5365,75904.0
5366,78298.0
5367,76714.0
5368,77119.0
5369,77281.0
5370,75472.0
5371,76453.0
5372,77020.0
5373,75454.0
5374,76408.0
5375,74833.0
5376,75859.0
5377,75301.0
5378,79477.0
5379,78649.0
5380,77227.0
5381,74428.0
5382,75229.0
5383,78937.0
5384,78694.0
5385,77848.0
5386,79036.0
5387,76417.0
5388,78730.0
5389,74554.0
5390,75796.0
5391,76309.0
5392,80224.0
5393,76354.0
5394,77812.0
5395,74374.0
5396,78505.0
5397,77677.0
5398,77803.0
5399,79126.0
5400,79702.0
5401,79531.0
5402,78541.0
5403,78838.0
5404,75580.0
5405,77245.0
5406,77857.0
5407,74977.0
5408,79099.0
5409,76714.0
5410,77749.0
5411,75832.0
5412,77272.0
5413,79126.0
5414,76543.0
5415,78019.0
5416,79351.0
5417,76840.0
5418,78496.0
5419,78289.0
5420,78667.0
5421,76642.0
5422,76030.0
5423,78856.0
5424,78082.0
5425,77272.0
5426,76831.0
5427,80287.0
5428,79288.0
5429,77191.0
5430,78352.0
5431,76435.0
5432,76408.0
5433,80872.0
5434,77425.0
5435,76678.0
5436,79090.0
5437,75688.0
5438,77677.0
5439,76867.0
5440,76813.0
5441,77065.0
5442,77731.0
5443,77326.0
5444,76984.0
5445,73834.0
5446,77092.0
5447,77749.0
5448,75211.0
5449,75400.0
5450,78010.0
5451,76993.0
5452,77866.0
5453,79261.0
5454,76732.0
5455,78712.0
5456,80476.0
5457,75967.0
5458,76552.0
5459,75706.0
5460,79018.0
5461,74392.0
5462,76282.0
5463,77416.0
5464,78757.0
5465,77812.0
5466,77767.0
5467,80674.0
5468,75886.0
5469,79927.0
5470,73843.0
5471,78019.0
5472,77542.0
5473,73294.0
5474,76417.0
5475,78685.0
5476,78163.0
5477,79765.0
5478,75841.0
5479,80548.0
5480,76039.0
5481,76714.0
5482,73114.0
5483,76372.0
5484,74716.0
5485,79009.0
5486,76885.0
5487,76930.0
5488,76399.0
5489,76453.0
5490,76894.0
5491,78334.0
5492,77038.0
5493,74257.0
5494,78568.0
5495,76930.0
5496,77137.0
5497,77389.0
5498,75220.0
5499,76885.0
5500,76885.0
5501,79594.0
5502,75706.0
5503,78586.0
5504,76579.0
5505,76705.0
5506,79720.0
5507,78586.0
5508,76660.0
5509,74959.0
5510,76570.0
5511,77479.0
5512,74545.0
5513,78550.0
5514,73735.0
5515,78442.0
5516,77551.0
5517,74986.0
5518,75076.0
5519,77524.0
5520,73132.0
5521,77920.0
5522,76687.0
5523,75373.0
5524,74887.0
5525,75535.0
5526,77785.0
5527,77722.0
5528,75760.0
5529,76093.0
5530,74059.0
5531,78928.0
5532,79450.0
5533,76354.0
5534,77902.0
5535,77668.0
5536,78127.0
5537,76696.0
5538,77164.0
5539,75013.0
5540,77569.0
5541,78226.0
5542,76399.0
5543,76948.0
5544,75751.0
5545,75850.0
5546,77191.0
5547,77362.0
5548,75058.0
5549,78658.0
5550,74284.0
5551,79504.0
5552,79045.0
5553,78703.0
5554,79729.0
5555,81385.0
5556,75931.0
5557,76741.0
5558,78361.0
5559,78388.0
5560,76480.0
5561,77218.0
5562,75751.0
5563,77110.0
5564,78172.0
5565,76264.0
5566,79666.0
5567,78694.0
5568,78145.0
5569,78595.0
5570,77002.0
5571,79693.0
5572,76021.0
5573,76453.0
5574,76165.0
5575,77911.0
5576,78226.0
5577,75058.0
5578,77398.0
5579,77362.0
5580,75643.0
5581,77821.0
5582,75166.0
5583,77074.0
5584,79504.0
5585,78271.0
5586,75922.0
5587,74617.0
5588,78721.0
5589,78325.0
5590,75868.0
5591,75949.0
5592,75823.0
5593,78118.0
5594,74581.0
5595,77848.0
5596,76417.0
5597,77263.0
5598,77506.0
5599,75733.0
5600,76399.0
5601,74644.0
5602,76210.0
5603,77182.0
5604,77812.0
5605,75256.0
5606,78658.0
5607,78055.0
5608,78109.0
5609,78649.0
5610,78253.0
5611,78532.0
5612,79675.0
5613,75868.0
5614,78352.0
5615,76975.0
5616,78010.0
5617,78325.0
5618,79342.0
5619,78037.0
5620,75157.0
5621,76651.0
5622,78226.0
5623,78730.0
5624,75274.0
5625,76381.0
5626,77002.0
5627,78082.0
5628,78073.0
5629,77218.0
5630,79081.0
5631,78199.0
5632,79486.0
5633,75931.0
5634,79396.0
5635,75796.0
5636,78442.0
5637,79621.0
5638,77443.0
5639,73717.0
5640,77731.0
5641,76804.0
5642,75103.0
5643,78910.0
5644,75661.0
5645,78901.0
5646,76867.0
5647,77551.0
5648,79432.0
5649,77092.0
5650,76201.0
5651,76723.0
5652,75967.0
5653,78163.0
5654,75949.0
5655,79063.0
5656,74950.0
5657,76462.0
5658,77542.0
5659,77983.0
5660,78118.0
5661,77137.0
5662,78433.0
5663,77020.0
5664,78073.0
5665,76084.0
5666,77821.0
5667,75580.0
5668,75445.0
5669,79657.0
5670,76903.0
5671,77767.0
5672,74266.0
5673,75418.0
5674,81196.0
5675,77299.0
5676,78658.0
5677,75211.0
5678,75868.0
5679,79702.0
5680,79522.0
5681,77461.0
5682,78487.0
5683,77632.0
5684,77857.0
5685,75796.0
5686,77713.0
5687,77947.0
5688,79081.0
5689,76471.0
5690,78091.0
5691,75364.0
5692,79486.0
5693,78289.0
5694,78172.0
5695,76732.0
5696,78397.0
5697,78973.0
5698,80404.0
5699,77677.0
5700,81736.0
5701,73402.0
5702,79801.0
5703,75544.0
5704,76399.0
5705,74329.0
5706,78622.0
5707,74923.0
5708,75499.0
5709,75139.0
5710,78370.0
5711,77605.0
5712,77173.0
5713,79405.0
5714,76561.0
5715,76786.0
5716,76876.0
5717,78847.0
5718,79162.0
5719,76408.0
5720,75427.0
5721,76498.0
5722,80314.0
5723,77083.0
5724,77560.0
5725,81412.0
5726,77290.0
5727,75823.0
5728,75607.0
5729,76273.0
5730,78640.0
5731,80332.0
5732,76858.0
5733,75058.0
5734,74689.0
5735,75634.0
5736,76309.0
5737,77884.0
5738,78451.0
5739,77722.0
5740,76642.0
5741,80386.0
5742,77110.0
5743,78793.0
5744,76192.0
5745,77695.0
5746,79297.0
5747,77560.0
5748,77092.0
5749,77056.0
5750,79909.0
5751,78316.0
5752,77398.0
5753,77236.0
5754,77272.0
5755,76993.0
5756,77110.0
5757,77830.0
5758,77875.0
5759,76255.0
5760,76129.0
5761,77875.0
5762,77020.0
5763,76597.0
5764,76570.0
5765,75850.0
5766,77209.0
5767,75841.0
5768,74734.0
5769,77920.0
5770,78451.0
5771,79090.0
5772,78037.0
5773,78055.0
5774,77335.0
5775,78154.0
5776,77956.0
5777,77641.0
5778,77605.0
5779,78568.0
5780,76147.0
5781,78676.0
5782,75868.0
5783,76336.0
5784,75292.0
5785,76408.0
5786,77254.0
5787,75427.0
5788,75985.0
5789,77767.0
5790,76732.0
5791,75787.0
5792,78127.0
5793,77434.0
5794,77731.0
5795,77137.0
5796,77191.0
5797,77002.0
5798,78361.0
5799,75328.0
5800,79603.0
5801,80548.0
5802,76624.0
5803,75526.0
5804,78829.0
5805,76138.0
5806,77092.0
5807,77362.0
5808,77200.0
5809,79558.0
5810,77290.0
5811,78073.0
5812,76039.0
5813,78775.0
5814,77236.0
5815,76687.0
5816,79702.0
5817,77893.0
5818,78829.0
5819,77218.0
5820,76903.0
5821,78847.0
5822,77398.0
5823,79603.0
5824,74347.0
5825,77290.0
5826,78703.0
5827,77722.0
5828,77812.0
5829,76912.0
5830,81880.0
5831,76786.0
5832,77137.0
5833,76939.0
5834,77587.0
5835,76687.0
5836,76255.0
5837,76642.0
5838,75472.0
5839,74104.0
5840,77884.0
5841,78271.0
5842,77857.0
5843,77560.0
5844,76066.0
5845,79054.0
5846,79189.0
5847,76165.0
5848,75301.0
5849,80647.0
5850,76795.0
5851,78352.0
5852,78235.0
5853,80188.0
5854,80962.0
5855,75868.0
5856,75886.0
5857,78568.0
5858,77029.0
5859,75166.0
5860,78721.0
5861,78334.0
5862,77290.0
5863,75229.0
5864,75922.0
5865,76723.0
5866,76795.0
5867,75859.0
5868,76696.0
5869,79135.0
5870,77173.0
5871,77272.0
5872,77434.0
5873,77443.0
5874,76309.0
5875,78766.0
5876,77650.0
5877,76417.0
5878,75355.0
5879,77758.0
5880,74248.0
5881,76651.0
5882,76003.0
5883,75229.0
5884,77137.0
5885,76930.0
5886,78433.0
5887,75598.0
5888,78982.0
5889,77578.0
5890,78739.0
5891,75688.0
5892,75967.0
5893,76894.0
5894,77884.0
5895,77695.0
5896,76921.0
5897,76759.0
5898,78118.0
5899,77434.0
5900,77236.0
5901,79594.0
5902,77434.0
5903,78100.0
5904,80557.0
5905,77425.0
5906,77317.0
5907,75418.0
5908,76066.0
5909,76669.0
5910,77929.0
5911,77902.0
5912,77335.0
5913,78514.0
5914,77758.0
5915,77452.0
5916,77263.0
5917,77947.0
5918,79369.0
5919,76669.0
5920,80836.0
5921,76561.0
5922,77614.0
5923,79639.0
5924,76561.0
5925,75652.0
5926,75661.0
5927,76732.0
5928,75931.0
5929,74545.0
5930,78577.0
5931,79306.0
5932,78910.0
5933,77731.0
5934,76237.0
5935,80044.0
5936,76336.0
5937,74563.0
5938,79261.0
5939,79612.0
5940,76912.0
5941,79621.0
5942,77920.0
5943,75517.0
5944,78424.0
5945,77218.0
5946,77083.0
5947,76237.0
5948,75031.0
5949,77083.0
5950,76975.0
5951,76390.0
5952,77029.0
5953,78262.0
5954,76282.0
5955,78424.0
5956,75490.0
5957,76642.0
5958,79576.0
5959,76543.0
5960,79135.0
5961,76282.0
5962,77992.0
5963,75301.0
5964,78901.0
5965,78802.0
5966,77002.0
5967,76111.0
5968,77614.0
5969,76975.0
5970,77749.0
5971,77317.0
5972,77848.0
5973,76543.0
5974,78037.0
5975,76453.0
5976,75805.0
5977,76687.0
5978,75886.0
5979,79612.0
5980,77884.0
5981,76579.0
5982,75112.0
5983,78001.0
5984,76039.0
5985,75382.0
5986,77488.0
5987,78064.0
5988,75562.0
5989,79018.0
5990,76273.0
5991,76363.0
5992,74986.0
5993,78361.0
5994,75967.0
5995,76822.0
5996,79810.0
5997,74401.0
5998,76930.0
5999,77290.0
6000,76120.0
6001,78865.0
6002,77776.0
6003,75031.0
6004,77065.0
6005,78253.0
6006,81439.0
6007,74779.0
6008,76408.0
6009,78145.0
6010,76372.0
6011,77497.0
6012,77128.0
6013,81691.0
6014,76813.0
6015,75679.0
6016,78064.0
6017,76957.0
6018,75526.0
6019,77560.0
6020,73402.0
6021,75013.0
6022,78595.0
6023,78604.0
6024,78649.0
6025,77668.0
6026,77470.0
6027,75562.0
6028,78370.0
6029,75895.0
6030,75589.0
6031,76606.0
6032,75157.0
6033,80602.0
6034,76318.0
6035,78667.0
6036,78847.0
6037,77785.0
6038,77317.0
6039,77785.0
6040,76633.0
6041,79378.0
6042,76894.0
6043,75058.0
6044,79990.0
6045,78181.0
6046,76993.0
6047,74896.0
6048,77362.0
6049,78730.0
6050,77335.0
6051,78037.0
6052,76795.0
6053,75589.0
6054,77776.0
6055,76570.0
6056,74437.0
6057,77272.0
6058,81745.0
6059,80287.0
6060,77785.0
6061,78811.0
6062,78262.0
6063,75445.0
6064,74905.0
6065,76831.0
6066,77479.0
6067,77083.0
6068,77686.0
6069,76615.0
6070,76435.0
6071,79486.0
6072,79126.0
6073,77353.0
6074,75508.0
6075,79207.0
6076,78289.0
6077,77101.0
6078,77875.0
6079,78271.0
6080,74374.0
6081,78847.0
6082,75598.0
6083,81097.0
6084,78919.0
6085,74986.0
6086,77722.0
6087,75436.0
6088,79153.0
6089,77920.0
6090,75058.0
6091,76228.0
6092,77515.0
6093,76543.0
6094,78487.0
6095,78568.0
6096,78136.0
6097,76498.0
6098,75472.0
6099,78154.0
6100,78307.0
6101,77884.0
6102,77506.0
6103,77317.0
6104,75265.0
6105,77875.0
6106,76579.0
6107,78487.0
6108,77065.0
6109,77983.0
6110,79972.0
6111,78487.0
6112,77893.0
6113,76912.0
6114,80215.0
6115,76345.0
6116,77731.0
6117,77749.0
6118,74725.0
6119,76057.0
6120,78910.0
6121,75490.0
6122,78010.0
6123,78343.0
6124,77713.0
6125,78091.0
6126,76786.0
6127,77704.0
6128,78406.0
6129,76930.0
6130,76606.0
6131,75832.0
6132,79054.0
6133,77065.0
6134,75985.0
6135,79378.0
6136,77740.0
6137,76687.0
6138,78379.0
6139,78073.0
6140,77938.0
6141,78145.0
6142,79558.0
6143,78523.0
6144,78316.0
6145,76417.0
6146,78442.0
6147,78640.0
6148,75661.0
6149,76948.0
6150,78082.0
6151,77794.0
6152,78379.0
6153,79729.0
6154,74635.0
6155,77857.0
6156,78262.0
6157,79558.0
6158,75661.0
6159,74059.0
6160,78217.0
6161,73951.0
6162,76651.0
6163,74851.0
6164,80908.0
6165,73960.0
6166,81385.0
6167,76282.0
6168,80782.0
6169,76435.0
6170,78442.0
6171,78514.0
6172,76606.0
6173,78577.0
6174,75634.0
6175,77146.0
6176,77200.0
6177,76030.0
6178,76939.0
6179,78172.0
6180,77353.0
6181,75112.0
6182,74437.0
6183,78496.0
6184,74680.0
6185,78928.0
6186,76417.0
6187,80809.0
6188,77641.0
6189,77965.0
6190,77704.0
6191,76894.0
6192,75391.0
6193,79657.0
6194,78595.0
6195,76498.0
6196,77920.0
6197,75526.0
6198,77506.0
6199,76345.0
6200,79315.0
6201,78199.0
6202,78208.0
6203,76309.0
6204,76930.0
6205,79495.0
6206,74356.0
6207,77686.0
6208,77506.0
6209,76759.0
6210,79234.0
6211,75985.0
6212,78352.0
6213,77659.0
6214,77821.0
6215,79090.0
6216,78001.0
6217,78199.0
6218,77974.0
6219,79162.0
6220,78532.0
6221,78649.0
6222,78676.0
6223,75436.0
6224,78748.0
6225,75949.0
6226,77938.0
6227,74932.0
6228,77173.0
6229,77794.0
6230,77803.0
6231,78640.0
6232,78262.0
6233,75895.0
6234,75742.0
6235,79207.0
6236,77353.0
6237,75175.0
6238,75499.0
6239,78307.0
6240,78136.0
6241,78001.0
6242,76669.0
6243,79108.0
6244,77281.0
6245,75022.0
6246,74914.0
6247,77866.0
6248,77488.0
6249,75508.0
6250,77749.0
6251,76345.0
6252,74203.0
6253,77551.0
6254,79369.0
6255,76426.0
6256,76030.0
6257,76462.0
6258,76687.0
6259,78847.0
6260,75607.0
6261,78505.0
6262,75877.0
6263,79747.0
6264,76903.0
6265,77713.0
6266,75049.0
6267,77155.0
6268,74554.0
6269,77101.0
6270,73906.0
6271,75310.0
6272,77920.0
6273,77803.0
6274,78685.0
6275,77092.0
6276,76444.0
6277,77020.0
6278,78379.0
6279,75850.0
6280,76372.0
6281,77488.0
6282,76282.0
6283,76273.0
6284,76615.0
6285,78073.0
6286,76606.0
6287,75481.0
6288,77812.0
6289,75697.0
6290,76642.0
6291,77911.0
6292,76327.0
6293,77929.0
6294,76642.0
6295,77065.0
6296,75787.0
6297,78226.0
6298,77785.0
6299,78532.0
6300,78568.0
6301,78199.0
6302,75139.0
6303,77254.0
6304,78514.0
6305,74284.0
6306,76075.0
6307,78820.0
6308,76975.0
6309,75661.0
6310,76597.0
6311,78361.0
6312,77650.0
6313,75967.0
6314,76201.0
6315,76030.0
6316,76552.0
6317,79216.0
6318,75130.0
6319,76381.0
6320,76372.0
6321,79864.0
6322,76813.0
6323,78082.0
6324,76237.0
6325,78487.0
6326,78433.0
6327,78073.0
6328,79063.0
6329,75193.0
6330,78136.0
6331,77281.0
6332,78442.0
6333,73807.0
6334,78514.0
6335,76156.0
6336,79126.0
6337,76579.0
6338,76129.0
6339,77416.0
6340,76174.0
6341,78424.0
6342,77299.0
6343,76219.0
6344,75292.0
6345,77533.0
6346,77965.0
6347,76309.0
6348,78010.0
6349,78154.0
6350,77362.0
6351,77308.0
6352,79153.0
6353,76876.0
6354,79117.0
6355,79027.0
6356,76588.0
6357,77659.0
6358,78775.0
6359,79243.0
6360,79036.0
6361,76363.0
6362,77731.0
6363,75382.0
6364,78559.0
6365,78010.0
6366,77731.0
6367,76885.0
6368,76282.0
6369,79000.0
6370,76849.0
6371,77074.0
6372,78856.0
6373,78253.0
6374,78901.0
6375,78379.0
6376,79279.0
6377,78199.0
6378,76075.0
6379,76408.0
6380,80107.0
6381,76858.0
6382,78046.0
6383,75598.0
6384,79747.0
6385,77470.0
6386,80035.0
6387,76003.0
6388,79126.0
6389,78460.0
6390,75706.0
6391,75481.0
6392,78010.0
6393,75103.0
6394,76696.0
6395,77893.0
6396,79288.0
6397,75661.0
6398,77119.0
6399,77128.0
6400,77830.0
6401,80602.0
6402,75391.0
6403,78361.0
6404,76876.0
6405,75787.0
6406,75499.0
6407,80305.0
6408,73519.0
6409,76201.0
6410,75796.0
6411,79225.0
6412,77101.0
6413,77857.0
6414,82285.0
6415,76102.0
6416,78208.0
6417,76534.0
6418,77650.0
6419,77578.0
6420,75733.0
6421,76597.0
6422,78523.0
6423,78433.0
6424,76687.0
6425,78091.0
6426,77830.0
6427,77551.0
6428,74707.0
6429,77515.0
6430,77281.0
6431,75220.0
6432,75409.0
6433,79180.0
6434,76561.0
6435,76309.0
6436,75922.0
6437,75535.0
6438,78829.0
6439,74491.0
6440,77713.0
6441,76291.0
6442,79216.0
6443,79432.0
6444,75904.0
6445,76228.0
6446,75508.0
6447,77353.0
6448,76471.0
6449,77569.0
6450,79288.0
6451,79792.0
6452,74455.0
6453,76390.0
6454,77038.0
6455,77434.0
6456,76759.0
6457,80449.0
6458,75391.0
6459,76399.0
6460,79333.0
6461,76480.0
6462,80368.0
6463,77452.0
6464,77929.0
6465,74896.0
6466,74383.0
6467,74068.0
6468,77380.0
6469,78676.0
6470,76372.0
6471,77938.0
6472,79045.0
6473,76084.0
6474,79486.0
6475,78451.0
6476,78046.0
6477,76237.0
6478,78028.0
6479,76462.0
6480,79297.0
6481,77317.0
6482,75418.0
6483,75274.0
6484,78973.0
6485,76525.0
6486,78235.0
6487,77641.0
6488,77497.0
6489,78721.0
6490,77911.0
6491,74842.0
6492,76156.0
6493,78595.0
6494,76516.0
6495,76255.0
6496,76075.0
6497,78406.0
6498,75274.0
6499,75418.0
6500,77650.0
6501,76012.0
6502,76966.0
6503,77767.0
6504,77704.0
6505,77605.0
6506,76030.0
6507,75607.0
6508,79351.0
6509,76057.0
6510,75553.0
6511,77038.0
6512,78217.0
6513,75247.0
6514,77947.0
6515,78712.0
6516,76642.0
6517,76579.0
6518,77614.0
6519,77551.0
6520,78361.0
6521,80242.0
6522,76867.0
6523,74077.0
6524,76210.0
6525,76291.0
6526,80053.0
6527,77362.0
6528,74833.0
6529,78415.0
6530,78514.0
6531,78928.0
6532,81736.0
6533,76381.0
6534,77299.0
6535,79234.0
6536,77101.0
6537,75499.0
6538,77137.0
6539,76318.0
6540,76372.0
6541,78325.0
6542,78568.0
6543,77983.0
6544,74797.0
6545,78982.0
6546,78775.0
6547,80476.0
6548,79234.0
6549,76723.0
6550,79810.0
6551,77452.0
6552,79126.0
6553,76849.0
6554,78640.0
6555,77047.0
6556,76399.0
6557,78883.0
6558,76669.0
6559,77389.0
6560,77398.0
6561,76093.0
6562,76813.0
6563,76651.0
6564,79261.0
6565,78442.0
6566,77776.0
6567,76723.0
6568,79342.0
6569,76696.0
6570,74248.0
6571,77371.0
6572,76696.0
6573,78595.0
6574,79063.0
6575,77866.0
6576,78640.0
6577,77821.0
6578,79450.0
6579,79801.0
6580,79108.0
6581,76876.0
6582,76930.0
6583,76822.0
6584,79243.0
6585,74176.0
6586,79405.0
6587,77146.0
6588,75247.0
6589,76894.0
6590,79252.0
6591,78523.0
6592,77623.0
6593,76921.0
6594,77749.0
6595,75229.0
6596,78838.0
6597,78019.0
6598,79621.0
6599,77353.0
6600,75418.0
6601,77992.0
6602,76381.0
6603,79864.0
6604,78226.0
6605,77857.0
6606,77740.0
6607,78091.0
6608,78307.0
6609,80026.0
6610,73366.0
6611,75535.0
6612,77965.0
6613,76651.0
6614,74680.0
6615,76804.0
6616,75319.0
6617,74896.0
6618,76903.0
6619,75877.0
6620,73798.0
6621,77398.0
6622,78217.0
6623,78280.0
6624,77137.0
6625,78694.0
6626,78307.0
6627,78739.0
6628,78748.0
6629,77578.0
6630,76966.0
6631,77227.0
6632,75760.0
6633,76975.0
6634,75931.0
6635,78127.0
6636,78676.0
6637,77659.0
6638,76813.0
6639,74842.0
6640,78739.0
6641,75238.0
6642,76633.0
6643,76048.0
6644,76237.0
6645,78739.0
6646,76813.0
6647,78406.0
6648,79801.0
6649,77407.0
6650,76462.0
6651,77920.0
6652,79414.0
6653,77749.0
6654,79450.0
6655,80971.0
6656,75247.0
6657,78757.0
6658,78271.0
6659,77776.0
6660,76084.0
6661,78532.0
6662,77398.0
6663,75265.0
6664,76723.0
6665,74662.0
6666,77434.0
6667,77047.0
6668,80584.0
6669,78037.0
6670,75346.0
6671,76318.0
6672,74806.0
6673,80179.0
6674,77740.0
6675,77551.0
6676,74761.0
6677,78424.0
6678,75913.0
6679,78442.0
6680,78802.0
6681,77335.0
6682,77110.0
6683,76075.0
6684,78082.0
6685,77794.0
6686,79585.0
6687,80296.0
6688,77821.0
6689,77839.0
6690,75886.0
6691,78298.0
6692,78037.0
6693,77407.0
6694,75913.0
6695,74788.0
6696,77542.0
6697,77191.0
6698,78451.0
6699,81718.0
6700,73366.0
6701,80152.0
6702,77335.0
6703,75823.0
6704,76012.0
6705,78604.0
6706,78955.0
6707,77011.0
6708,75976.0
6709,76885.0
6710,78028.0
6711,75436.0
6712,75238.0
6713,77146.0
6714,78469.0
6715,75409.0
6716,75508.0
6717,75616.0
6718,75760.0
6719,77659.0
6720,77398.0
6721,77875.0
6722,75832.0
6723,79072.0
6724,77893.0
6725,75166.0
6726,74707.0
6727,77065.0
6728,78685.0
6729,74491.0
6730,78694.0
6731,76822.0
6732,75301.0
6733,76966.0
6734,77344.0
6735,77632.0
6736,77335.0
6737,78235.0
6738,76876.0
6739,80287.0
6740,78055.0
6741,77299.0
6742,76030.0
6743,78667.0
6744,80224.0
6745,77002.0
6746,76552.0
6747,75634.0
6748,78163.0
6749,77326.0
6750,78811.0
6751,75535.0
6752,75913.0
6753,80566.0
6754,75508.0
6755,78505.0
6756,77119.0
6757,78082.0
6758,76480.0
6759,78082.0
6760,76633.0
6761,75094.0
6762,76084.0
6763,78190.0
6764,76525.0
6765,76687.0
6766,76435.0
6767,78739.0
6768,76147.0
6769,76606.0
6770,75778.0
6771,75229.0
6772,78289.0
6773,77659.0
6774,76966.0
6775,75931.0
6776,79513.0
6777,76507.0
6778,80170.0
6779,78640.0
6780,75265.0
6781,77695.0
6782,78001.0
6783,76192.0
6784,75823.0
6785,78028.0
6786,79279.0
6787,76534.0
6788,76264.0
6789,77416.0
6790,75157.0
6791,75130.0
6792,76723.0
6793,77272.0
6794,80242.0
6795,76057.0
6796,76021.0
6797,76903.0
6798,79432.0
6799,76714.0
6800,77038.0
6801,78055.0
6802,75292.0
6803,76597.0
6804,78721.0
6805,79639.0
6806,75130.0
6807,76318.0
6808,78217.0
6809,78685.0
6810,77092.0
6811,76786.0
6812,78037.0
6813,75265.0
6814,77101.0
6815,75859.0
6816,78748.0
6817,79693.0
6818,76300.0
6819,77803.0
6820,76255.0
6821,80305.0
6822,77794.0
6823,77992.0
6824,77407.0
6825,80269.0
6826,77812.0
6827,76264.0
6828,77056.0
6829,79612.0
6830,76183.0
6831,77668.0
6832,77470.0
6833,76534.0
6834,74986.0
6835,77362.0
6836,77839.0
6837,78073.0
6838,76588.0
6839,79774.0
6840,76408.0
6841,78235.0
6842,74905.0
6843,76102.0
6844,77479.0
6845,74356.0
6846,79099.0
6847,79171.0
6848,75328.0
6849,77659.0
6850,78064.0
6851,80827.0
6852,76615.0
6853,77524.0
6854,76669.0
6855,76759.0
6856,76615.0
6857,78739.0
6858,80494.0
6859,78280.0
6860,75283.0
6861,74824.0
6862,75751.0
6863,74761.0
6864,77695.0
6865,76822.0
6866,78433.0
6867,78586.0
6868,77677.0
6869,76084.0
6870,78037.0
6871,76543.0
6872,77335.0
6873,76993.0
6874,77245.0
6875,76984.0
6876,77704.0
6877,74392.0
6878,77209.0
6879,76147.0
6880,77164.0
6881,75049.0
6882,77812.0
6883,76462.0
6884,73510.0
6885,79675.0
6886,77731.0
6887,76165.0
6888,79747.0
6889,77767.0
6890,78001.0
6891,76732.0
6892,77731.0
6893,78505.0
6894,76048.0
6895,78973.0
6896,78658.0
6897,79891.0
6898,77758.0
6899,78748.0
6900,76849.0
6901,76417.0
6902,78235.0
6903,77236.0
6904,75967.0
6905,78640.0
6906,77092.0
6907,75778.0
6908,75211.0
6909,76813.0
6910,78694.0
6911,77182.0
6912,77083.0
6913,77326.0
6914,75751.0
6915,75049.0
6916,76579.0
6917,75580.0
6918,73600.0
6919,79405.0
6920,79126.0
6921,79054.0
6922,77245.0
6923,75454.0
6924,77398.0
6925,77506.0
6926,77164.0
6927,79486.0
6928,76597.0
6929,79171.0
6930,77875.0
6931,74725.0
6932,75751.0
6933,81502.0
6934,76174.0
6935,76849.0
6936,76984.0
6937,77866.0
6938,74491.0
6939,73816.0
6940,76345.0
6941,77803.0
6942,73897.0
6943,78163.0
6944,76390.0
6945,76858.0
6946,77272.0
6947,78856.0
6948,78559.0
6949,76372.0
6950,75337.0
6951,74932.0
6952,78172.0
6953,78649.0
6954,79531.0
6955,75904.0
6956,75670.0
6957,73528.0
6958,76129.0
6959,76183.0
6960,76714.0
6961,76696.0
6962,79081.0
6963,78208.0
6964,75490.0
6965,76390.0
6966,75976.0
6967,75670.0
6968,79477.0
6969,78667.0
6970,74725.0
6971,77263.0
6972,73168.0
6973,78271.0
6974,74851.0
6975,79270.0
6976,79486.0
6977,75760.0
6978,77893.0
6979,78046.0
6980,76939.0
6981,77479.0
6982,75211.0
6983,75004.0
6984,80242.0
6985,78631.0
6986,77866.0
6987,75895.0
6988,75742.0
6989,77470.0
6990,77893.0
6991,73636.0
6992,75328.0
6993,76606.0
6994,76930.0
6995,77722.0
6996,78118.0
6997,77299.0
6998,74662.0
6999,81385.0
7000,79891.0
7001,76228.0
7002,76759.0
7003,76147.0
7004,76912.0
7005,75112.0
7006,77560.0
7007,74275.0
7008,76939.0
7009,78955.0
7010,76552.0
7011,79657.0
7012,74050.0
7013,77524.0
7014,75805.0
7015,75796.0
7016,76129.0
7017,77182.0
7018,78325.0
7019,77164.0
7020,76138.0
7021,79297.0
7022,76714.0
7023,75877.0
7024,78811.0
7025,75283.0
7026,77578.0
7027,76435.0
7028,78856.0
7029,79081.0
7030,78172.0
7031,76219.0
7032,77074.0
7033,78145.0
7034,78802.0
7035,73060.0
7036,74734.0
7037,79054.0
7038,76579.0
7039,76876.0
7040,76507.0
7041,73294.0
7042,74221.0
7043,77245.0
7044,74653.0
7045,78973.0
7046,79045.0
7047,79099.0
7048,75022.0
7049,78721.0
7050,75931.0
7051,78451.0
7052,78217.0
7053,76867.0
7054,74536.0
7055,76723.0
7056,77416.0
7057,77308.0
7058,78406.0
7059,78163.0
7060,78649.0
7061,73087.0
7062,77677.0
7063,75913.0
7064,79999.0
7065,76066.0
7066,77299.0
7067,77038.0
7068,74806.0
7069,78667.0
7070,77029.0
7071,75787.0
7072,77398.0
7073,78820.0
7074,76471.0
7075,78190.0
7076,78901.0
7077,75913.0
7078,76804.0
7079,76174.0
7080,74932.0
7081,75445.0
7082,73915.0
7083,79423.0
7084,77281.0
7085,80503.0
7086,78145.0
7087,75751.0
7088,77911.0
7089,77776.0
7090,77335.0
7091,77992.0
7092,78478.0
7093,79063.0
7094,77281.0
7095,78046.0
7096,75265.0
7097,77290.0
7098,78109.0
7099,79135.0
7100,80143.0
7101,74509.0
7102,78334.0
7103,77380.0
7104,77200.0
7105,78721.0
7106,78667.0
7107,73564.0
7108,75436.0
7109,76021.0
7110,76138.0
7111,74509.0
7112,77281.0
